IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Male,SEX_MLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1.47,,,0,,3.43,1 [0-3],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Male,SEX_MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1.08,,,0,,3.32,1 [0-3],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1.43,,,0,,4.35,1 [0-4],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1.46,,,0.19,,4.31,1 [0-4],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2019,true,Sex,Male,SEX_MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1.04,,,0,,3.52,1 [0-4],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,true,Sex,Male,SEX_MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1.25,,,0,,4.25,1 [0-4],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1.45,,,0,,5.38,1 [0-5],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1.46,,,0,,4.5,1 [0-5],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE_ENVCAUSE068,,,,,,,1.15,,,0.52,,2.06,1 [1-2],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Female,SEX_FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE_ENVCAUSE068,,,,,,,1.28,,,0.59,,2.27,1 [1-2],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,true,Sex,Male,SEX_MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE_ENVCAUSE068,,,,,,,1.39,,,0.57,,2.5,1 [1-3],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE_ENVCAUSE068,,,,,,,1.42,,,0.65,,2.55,1 [1-3],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1002,,,325.1,,1867,1 002 [325-1 867],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1003,,,639.9,,1320,1 003 [640-1 320],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1011,,,623.1,,1324,1 011 [623-1 324],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Male,SEX_MLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1012,,,515.1,,1504,1 012 [515-1 504],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1012,,,654.5,,1310,1 012 [654-1 310],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,TGO,Togo,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1012,,,666.3,,1317,1 012 [666-1 317],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1015,,,490.8,,1625,1 015 [491-1 625],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1021,,,631.3,,1339,1 021 [631-1 339],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1022,,,434.2,,1690,1 022 [434-1 690],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2019,true,Sex,Male,SEX_MLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1023,,,507.9,,1663,1 023 [508-1 663],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ALB,Albania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1029,,,488.2,,1624,1 029 [488-1 624],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Male,SEX_MLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1031,,,399.4,,1769,1 031 [399-1 769],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1032,,,631.9,,1357,1 032 [632-1 357],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1035,,,504,,1620,1 035 [504-1 620],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Male,SEX_MLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1037,,,440.8,,1762,1 037 [441-1 762],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Male,SEX_MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE_ENVCAUSE068,,,,,,,1038,,,622.4,,1554,1 038 [622-1 554],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1039,,,640.7,,1361,1 039 [641-1 361],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE_ENVCAUSE068,,,,,,,1040,,,581.1,,1630,1 040 [581-1 630],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1042,,,714.8,,1344,1 042 [715-1 344],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Male,SEX_MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1043,,,298.7,,2179,1 043 [299-2 179],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1043,,,481.2,,1708,1 043 [481-1 708],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1044,,,423.3,,1815,1 044 [423-1 815],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1045,,,235,,2501,1 045 [235-2 501],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Male,SEX_MLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1045,,,800.7,,1266,1 045 [801-1 266],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1047,,,695.8,,1412,1 047 [696-1 412],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,Sex,Male,SEX_MLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1053,,,455.9,,1875,1 053 [456-1 875],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1053,,,651.4,,1382,1 053 [651-1 382],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Male,SEX_MLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1055,,,414.1,,1833,1 055 [414-1 833],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1062,,,673.7,,1422,1 062 [674-1 422],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1064,,,669.7,,1380,1 064 [670-1 380],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,POL,Poland,Year,2019,true,Sex,Male,SEX_MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1066,,,327.3,,2238,1 066 [327-2 238],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1066,,,682.9,,1413,1 066 [683-1 413],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Male,SEX_MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE_ENVCAUSE118,,,,,,,1068,,,240,,2554,1 068 [240-2 554],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,HTI,Haiti,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1070,,,466.2,,1616,1 070 [466-1 616],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1071,,,730.5,,1352,1 071 [730-1 352],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1072,,,509.7,,1848,1 072 [510-1 848],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1072,,,663.5,,1420,1 072 [663-1 420],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,true,Sex,Male,SEX_MLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1073,,,751.1,,1359,1 073 [751-1 359],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1074,,,581.3,,1702,1 074 [581-1 702],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1074,,,708.8,,1374,1 074 [709-1 374],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1077,,,739,,1379,1 077 [739-1 379],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1083,,,598.3,,1501,1 083 [598-1 501],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1083,,,725.3,,1401,1 083 [725-1 401],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1087,,,426.4,,1888,1 087 [426-1 888],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1088,,,287.6,,1698,1 088 [288-1 698],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1089,,,684.5,,1418,1 089 [685-1 418],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ARM,Armenia,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1091,,,730.9,,1412,1 091 [731-1 412],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1092,,,652.3,,1484,1 092 [652-1 484],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,NER,Niger,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1096,,,695.6,,1469,1 096 [696-1 469],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1097,,,480.5,,1846,1 097 [480-1 846],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1097,,,493.9,,1803,1 097 [494-1 803],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1098,,,720.3,,1411,1 098 [720-1 411],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SVN,Slovenia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1102,,,797.8,,1389,1 102 [798-1 389],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1103,,,567.2,,1643,1 103 [567-1 643],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1103,,,722.4,,1462,1 103 [722-1 462],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1107,,,673.8,,1564,1 107 [674-1 564],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Male,SEX_MLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1107,,,842.9,,1382,1 107 [843-1 382],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1110,,,720.3,,1443,1 110 [720-1 443],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ISR,Israel,Year,2019,true,Sex,Male,SEX_MLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1114,,,866.4,,1375,1 114 [866-1 375],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1115,,,707.5,,1543,1 115 [708-1 543],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,IRL,Ireland,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1116,,,737,,1515,1 116 [737-1 515],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1117,,,474.5,,1897,1 117 [474-1 897],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Male,SEX_MLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1122,,,443.2,,1932,1 122 [443-1 932],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SSD,South Sudan,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1122,,,620.6,,1700,1 122 [621-1 700],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1126,,,676.1,,1508,1 126 [676-1 508],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Male,SEX_MLE,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1129,,,611.2,,1789,1 129 [611-1 789],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1133,,,415,,1796,1 133 [415-1 796],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Stroke,ENVCAUSE_ENVCAUSE114,,,,,,,1133,,,555.3,,1734,1 133 [555-1 734],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1136,,,513,,1820,1 136 [513-1 820],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1138,,,724.1,,1492,1 138 [724-1 492],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AMR,Americas,Country,CUB,Cuba,Year,2019,true,Sex,Both sexes,SEX_BTSX,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1139,,,458.1,,2049,1 139 [458-2 049],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Sex,Male,SEX_MLE,Cause,Ischaemic heart disease,ENVCAUSE_ENVCAUSE113,,,,,,,1140,,,680.3,,1547,1 140 [680-1 547],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Male,SEX_MLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1144,,,516,,1881,1 144 [516-1 881],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Female,SEX_FMLE,Cause,Lower respiratory infections,ENVCAUSE_ENVCAUSE039,,,,,,,1145,,,394.2,,2103,1 145 [394-2 103],,,EN,2022-08-25T23:00:00.000Z
AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Male,SEX_MLE,Cause,Total,ENVCAUSE_ENVCAUSE000,,,,,,,1146,,,693.1,,1615,1 146 [693-1 615],,,EN,2022-08-25T23:00:00.000Z
